User ID,Subscription Type,BASIC,STANDARD,,,,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration
281,Premium,888,23,1,956,,12,2/11/2022,28-06-23,United States,33,Female,Smart TV,1 Month
282,Basic,888,24,1,963,,11,30-10-22,25-06-23,Canada,33,Male,Smart TV,1 Month
283,Standard,887,23,1,992,,15,30-06-22,26-06-23,United Kingdom,46,Male,Smartphone,1 Month
284,Premium,887,24,1,992,,14,4/8/2022,28-06-23,Australia,39,Female,Smartphone,1 Month
285,Basic,887,24,1,996,,10,1/9/2022,27-06-23,Germany,42,Female,Laptop,1 Month
286,Premium,886,23,1,954,,14,14-10-22,27-06-23,France,50,Female,Laptop,1 Month
287,Basic,886,24,1,951,,10,16-10-22,26-06-23,Brazil,43,Male,Smartphone,1 Month
288,Standard,885,23,1,951,,14,20-10-22,28-06-23,Mexico,51,Male,Smart TV,1 Month
289,Standard,885,24,1,951,,15,20-11-22,25-06-23,Spain,34,Female,Smart TV,1 Month
290,Basic,885,24,1,917,,12,25-11-22,30-06-23,Italy,48,Male,Smartphone,1 Month
291,Premium,884,23,1,947,,13,4/12/2022,27-06-23,United States,29,Female,Tablet,1 Month
292,Basic,884,24,1,962,,11,12/12/2022,27-06-23,Canada,43,Female,Laptop,1 Month
293,Standard,883,23,1,963,,14,9/12/2022,25-06-23,United Kingdom,39,Female,Laptop,1 Month
294,Premium,883,24,1,965,,10,15-10-22,29-06-23,Australia,50,Male,Laptop,1 Month
295,Basic,883,24,1,965,,14,3/10/2022,27-06-23,Germany,45,Male,Laptop,1 Month
296,Basic,882,23,1,1007,,12,1/10/2022,27-06-23,France,48,Female,Tablet,1 Month
297,Basic,881,23,1,1007,,13,2/11/2022,24-06-23,Brazil,40,Male,Smartphone,1 Month
298,Standard,880,22,1,1007,,14,3/11/2022,27-06-23,Mexico,41,Male,Tablet,1 Month
299,Premium,880,23,1,1007,,10,30-10-22,27-06-23,Spain,27,Male,Smartphone,1 Month
300,Basic,880,23,1,1007,,11,30-10-22,28-06-23,Italy,36,Male,Laptop,1 Month
301,Basic,879,22,1,1007,,10,27-09-22,24-06-23,United States,36,Female,Laptop,1 Month
302,Premium,878,22,1,1015,,11,14-09-22,27-06-23,Canada,44,Male,Tablet,1 Month
303,Standard,878,22,1,1049,,12,11/6/2022,26-06-23,United Kingdom,45,Male,Tablet,1 Month
304,Standard,878,23,1,1049,,12,11/6/2022,29-06-23,Australia,33,Female,Smartphone,1 Month
305,Basic,878,23,1,1050,,13,24-05-22,26-06-23,Germany,47,Male,Smart TV,1 Month
306,Premium,877,22,1,1090,,13,6/7/2022,27-06-23,France,45,Male,Tablet,1 Month
307,Standard,877,23,1,1122,,11,8/7/2022,28-06-23,Brazil,29,Female,Smart TV,1 Month
308,Basic,877,23,1,1093,,13,27-10-22,27-06-23,Mexico,31,Male,Smart TV,1 Month
309,Standard,876,23,1,1093,,11,9/8/2022,28-06-23,Spain,31,Male,Smartphone,1 Month
310,Premium,876,23,1,1127,,15,14-06-22,26-06-23,Italy,49,Female,Smartphone,1 Month
311,Basic,876,23,1,1078,,15,7/6/2022,27-06-23,United States,29,Female,Smartphone,1 Month
312,Premium,875,23,1,1092,,12,27-05-22,26-06-23,Canada,50,Male,Laptop,1 Month
313,Standard,875,24,1,1128,,13,27-05-22,27-06-23,United Kingdom,36,Female,Laptop,1 Month
314,Basic,875,25,1,1092,,10,21-04-22,26-06-23,Australia,28,Male,Laptop,1 Month
315,Standard,874,24,1,1139,,15,28-04-22,27-06-23,Germany,47,Female,Smart TV,1 Month
316,Premium,874,24,1,1092,,12,27-05-22,25-06-23,France,50,Female,Laptop,1 Month
317,Basic,874,25,1,1042,,15,25-08-22,28-06-23,Brazil,44,Female,Tablet,1 Month
318,Standard,873,25,1,998,,10,2/9/2022,27-06-23,Mexico,39,Female,Laptop,1 Month
319,Premium,873,25,1,959,,14,22-08-22,26-06-23,Spain,32,Female,Smartphone,1 Month
320,Basic,873,25,1,927,,15,2/8/2022,27-06-23,Italy,30,Female,Laptop,1 Month
321,Premium,872,24,1,943,,12,22-06-22,27-06-23,United States,33,Female,Smartphone,1 Month
322,Basic,872,25,1,956,,15,4/6/2022,27-06-23,Canada,44,Male,Smartphone,1 Month
323,Standard,871,24,0,956,,14,31-05-22,26-06-23,United Kingdom,40,Male,Smartphone,1 Month
324,Standard,871,24,0,987,,15,22-05-22,27-06-23,Australia,32,Male,Tablet,1 Month
325,Basic,871,25,0,1031,,13,29-05-22,27-06-23,Germany,32,Male,Tablet,1 Month
326,Premium,870,24,0,1070,,11,11/6/2022,27-06-23,France,30,Male,Smartphone,1 Month
327,Basic,870,24,0,1114,,12,6/7/2022,26-06-23,Brazil,32,Female,Smartphone,1 Month
328,Standard,869,24,0,1121,,12,26-07-22,27-06-23,Mexico,45,Female,Tablet,1 Month
329,Premium,869,24,0,1076,,11,22-07-22,25-06-23,Spain,35,Female,Smart TV,1 Month
330,Basic,869,24,0,1088,,10,6/7/2022,26-06-23,Italy,40,Female,Smart TV,1 Month
331,Premium,868,24,0,1094,,14,8/7/2022,26-06-23,United States,29,Female,Tablet,1 Month
332,Basic,868,24,0,1092,,14,22-07-22,26-06-23,Canada,31,Male,Tablet,1 Month
333,Standard,867,23,0,1135,,15,24-07-22,27-06-23,United Kingdom,43,Female,Smart TV,1 Month
334,Standard,867,24,0,1092,,11,28-07-22,28-06-23,Australia,34,Male,Smart TV,1 Month
335,Basic,867,24,0,1092,,10,11/8/2022,25-06-23,Germany,47,Female,Tablet,1 Month
336,Premium,866,23,0,1080,,12,2/9/2022,26-06-23,France,35,Male,Laptop,1 Month
337,Basic,866,24,0,1080,,13,11/10/2022,27-06-23,Brazil,36,Male,Laptop,1 Month
338,Standard,865,23,0,1080,,12,15-10-22,27-06-23,Mexico,33,Male,Tablet,1 Month
339,Premium,865,24,0,1119,,13,5/10/2022,25-06-23,Spain,30,Female,Laptop,1 Month
340,Basic,865,24,0,1089,,14,13-09-22,25-06-23,Italy,44,Female,Smartphone,1 Month
341,Premium,864,23,0,1045,,13,24-08-22,26-06-23,United States,44,Female,Laptop,1 Month
342,Basic,864,24,0,1044,,11,9/8/2022,26-06-23,Canada,41,Female,Laptop,1 Month
343,Standard,863,23,0,1003,,13,6/8/2022,25-06-23,United Kingdom,46,Male,Smart TV,1 Month
344,Standard,863,24,0,1003,,13,7/8/2022,26-06-23,Australia,42,Female,Smartphone,1 Month
345,Basic,863,24,0,961,,10,8/8/2022,25-06-23,Germany,48,Female,Smart TV,1 Month
346,Premium,862,23,0,954,,15,31-08-22,26-06-23,France,37,Male,Tablet,1 Month
347,Basic,862,24,0,999,,14,21-09-22,28-06-23,Brazil,29,Male,Smartphone,1 Month
348,Standard,861,23,0,1029,,14,5/10/2022,26-06-23,Mexico,30,Male,Smart TV,1 Month
349,Premium,861,24,0,1060,,14,2/11/2022,26-06-23,Spain,28,Male,Smartphone,1 Month
350,Basic,861,24,0,1111,,10,2/11/2022,28-06-23,Italy,44,Female,Smartphone,1 Month
351,Premium,860,23,0,1111,,11,2/11/2022,28-06-23,United States,34,Female,Smart TV,1 Month
352,Basic,860,24,0,1077,,10,20-09-22,26-06-23,Canada,38,Male,Laptop,1 Month
353,Standard,859,23,0,1124,,14,10/8/2022,26-06-23,United Kingdom,34,Female,Smartphone,1 Month
354,Standard,859,24,1,1090,,10,16-08-22,28-06-23,Australia,40,Female,Laptop,1 Month
355,Basic,859,24,1,1050,,15,12/10/2022,27-06-23,Germany,32,Female,Tablet,1 Month
356,Premium,858,23,1,1018,,11,14-10-22,30-06-23,France,38,Male,Smart TV,1 Month
357,Basic,858,24,1,1067,,15,18-10-22,26-06-23,Brazil,39,Male,Smartphone,1 Month
358,Standard,857,23,1,1099,,12,11/11/2022,28-06-23,Mexico,34,Female,Smart TV,1 Month
359,Premium,857,24,1,1102,,11,20-11-22,26-06-23,Spain,41,Male,Smartphone,1 Month
360,Basic,857,24,1,1139,,15,21-11-22,30-06-23,Italy,43,Female,Tablet,1 Month
361,Premium,856,23,1,1096,,12,25-11-22,28-06-23,United States,36,Female,Laptop,1 Month
362,Basic,856,24,1,1060,,11,8/12/2022,27-06-23,Canada,31,Male,Laptop,1 Month
363,Standard,855,23,1,1108,,12,1/11/2022,25-06-23,United Kingdom,47,Female,Smart TV,1 Month
364,Standard,855,24,1,1061,,14,12/10/2022,29-06-23,Australia,48,Male,Smart TV,1 Month
365,Basic,855,24,1,1102,,11,13-10-22,27-06-23,Germany,36,Male,Laptop,1 Month
366,Premium,854,23,1,1149,,12,17-10-22,29-06-23,France,41,Male,Smart TV,1 Month
367,Basic,854,24,1,1188,,13,23-10-22,25-06-23,Brazil,32,Male,Laptop,1 Month
368,Standard,853,23,1,1188,,13,24-10-22,28-06-23,Mexico,28,Male,Smartphone,1 Month
369,Premium,853,24,1,1188,,12,25-10-22,27-06-23,Spain,46,Female,Smartphone,1 Month
370,Basic,853,24,1,1189,,11,22-10-22,29-06-23,Italy,46,Female,Smartphone,1 Month
371,Basic,852,23,1,1170,,11,30-09-22,25-06-23,United States,47,Male,Tablet,1 Month
372,Basic,851,23,1,1170,,11,6/9/2022,27-06-23,Canada,31,Female,Tablet,1 Month
373,Standard,850,22,1,1139,,10,18-06-22,26-06-23,United Kingdom,44,Female,Tablet,1 Month
374,Premium,850,23,1,1124,,10,12/6/2022,28-06-23,Australia,39,Female,Laptop,1 Month
375,Basic,850,23,1,1085,,14,17-06-22,28-06-23,Germany,44,Female,Laptop,1 Month
376,Basic,849,22,1,1069,,12,20-06-22,27-06-23,France,39,Female,Smartphone,1 Month
377,Premium,848,22,1,1030,,12,27-08-22,28-06-23,Brazil,37,Male,Laptop,1 Month
378,Standard,848,22,1,1030,,14,13-08-22,27-06-23,Mexico,47,Female,Laptop,1 Month
379,Standard,848,23,1,983,,10,12/8/2022,28-06-23,Spain,46,Female,Smart TV,1 Month
380,Basic,848,23,1,937,,15,5/8/2022,27-06-23,Italy,27,Female,Smart TV,1 Month
381,Premium,847,22,1,910,,10,14-07-22,27-06-23,United States,43,Female,Laptop,1 Month
382,Standard,847,23,1,913,,10,7/6/2022,26-06-23,Canada,51,Male,Smart TV,1 Month
383,Basic,847,23,1,913,,10,1/6/2022,27-06-23,United Kingdom,49,Male,Smart TV,1 Month
384,Standard,846,23,1,959,,10,19-05-22,28-06-23,Australia,35,Female,Smartphone,1 Month
385,Premium,846,23,1,970,,15,22-05-22,27-06-23,Germany,44,Male,Smartphone,1 Month
386,Basic,846,23,1,1002,,14,11/7/2022,26-06-23,France,48,Male,Tablet,1 Month
387,Premium,845,23,1,1041,,11,19-07-22,28-06-23,Brazil,39,Female,Tablet,1 Month
388,Standard,845,24,1,1043,,12,21-07-22,28-06-23,Mexico,38,Male,Laptop,1 Month
389,Basic,845,25,1,1043,,14,2/8/2022,26-06-23,Spain,45,Male,Smart TV,1 Month
390,Standard,844,24,1,1043,,13,3/7/2022,28-06-23,Italy,43,Female,Laptop,1 Month
391,Premium,844,24,1,1037,,13,23-06-22,27-06-23,United States,42,Male,Laptop,1 Month
392,Basic,844,25,1,1037,,15,3/6/2022,28-06-23,Canada,28,Male,Smart TV,1 Month
393,Standard,843,25,1,1085,,10,3/6/2022,26-06-23,United Kingdom,40,Male,Tablet,1 Month
394,Premium,843,25,1,1115,,14,30-05-22,27-06-23,Australia,41,Female,Tablet,1 Month
395,Basic,843,25,1,1074,,12,5/6/2022,26-06-23,Germany,45,Female,Laptop,1 Month
396,Premium,842,24,1,1079,,14,10/6/2022,27-06-23,France,30,Female,Smartphone,1 Month
397,Basic,842,25,1,1049,,11,14-07-22,26-06-23,Brazil,31,Female,Smartphone,1 Month
398,Standard,841,24,1,1064,,13,15-07-22,27-06-23,Mexico,51,Female,Tablet,1 Month
399,Standard,841,24,1,1049,,12,14-07-22,25-06-23,Spain,44,Female,Smartphone,1 Month
400,Basic,841,25,1,1005,,14,13-07-22,27-06-23,Italy,49,Male,Laptop,1 Month
401,Premium,840,24,1,1042,,12,17-07-22,26-06-23,United States,47,Female,Laptop,1 Month
402,Basic,840,24,1,995,,14,21-07-22,26-06-23,Canada,42,Male,Smartphone,1 Month
403,Standard,839,24,0,1026,,13,23-07-22,28-06-23,United Kingdom,28,Male,Smartphone,1 Month
404,Premium,839,24,0,1068,,13,1/8/2022,28-06-23,Australia,28,Male,Smartphone,1 Month
405,Basic,839,24,0,1113,,13,6/8/2022,26-06-23,Germany,49,Female,Tablet,1 Month
406,Premium,838,24,0,1115,,12,19-08-22,26-06-23,France,32,Female,Smartphone,1 Month
407,Basic,838,24,0,1114,,12,26-08-22,27-06-23,Brazil,37,Female,Tablet,1 Month
408,Standard,837,23,0,1077,,13,27-09-22,27-06-23,Mexico,37,Female,Tablet,1 Month
409,Standard,837,24,0,1040,,14,15-09-22,25-06-23,Spain,37,Male,Smartphone,1 Month
410,Basic,837,24,0,1040,,15,2/9/2022,25-06-23,Italy,37,Male,Smart TV,1 Month
411,Premium,836,23,0,1086,,14,3/9/2022,26-06-23,United States,48,Female,Tablet,1 Month
412,Basic,836,24,0,1068,,12,3/9/2022,26-06-23,Canada,47,Male,Laptop,1 Month
413,Standard,835,23,0,1068,,13,24-08-22,26-06-23,United Kingdom,41,Female,Smartphone,1 Month
414,Premium,835,24,1,1027,,14,21-08-22,27-06-23,Australia,47,Female,Laptop,1 Month
415,Basic,835,24,1,980,,13,23-08-22,25-06-23,Germany,39,Female,Smartphone,1 Month
416,Premium,834,23,1,941,,10,2/9/2022,26-06-23,France,28,Male,Tablet,1 Month
417,Basic,834,24,1,941,,14,21-09-22,29-06-23,Brazil,31,Male,Smart TV,1 Month
418,Standard,833,23,1,941,,14,21-10-22,27-06-23,Mexico,47,Female,Smart TV,1 Month
419,Standard,833,24,1,941,,11,30-10-22,27-06-23,Spain,27,Female,Laptop,1 Month
420,Basic,833,24,1,914,,10,2/11/2022,28-06-23,Italy,28,Male,Laptop,1 Month
421,Premium,832,23,1,955,,14,16-10-22,28-06-23,United States,33,Male,Tablet,1 Month
422,Basic,832,24,1,986,,14,15-09-22,29-06-23,Canada,29,Female,Tablet,1 Month
423,Standard,831,23,1,957,,15,12/9/2022,27-06-23,United Kingdom,41,Male,Smartphone,1 Month
424,Premium,831,24,1,989,,12,18-09-22,29-06-23,Australia,28,Female,Tablet,1 Month
425,Basic,831,24,1,1007,,13,4/10/2022,27-06-23,Germany,38,Male,Tablet,1 Month
426,Premium,830,23,1,1007,,15,5/10/2022,30-06-23,France,35,Male,Laptop,1 Month
427,Basic,830,24,1,1038,,11,6/11/2022,26-06-23,Brazil,51,Male,Smart TV,1 Month
428,Standard,829,23,1,1069,,12,17-11-22,28-06-23,Mexico,45,Male,Smartphone,1 Month
429,Standard,829,24,1,1069,,14,18-11-22,26-06-23,Spain,51,Male,Laptop,1 Month
430,Basic,829,24,1,1069,,14,22-11-22,30-06-23,Italy,46,Female,Smart TV,1 Month
431,Premium,828,23,1,1061,,15,4/12/2022,28-06-23,United States,28,Male,Smart TV,1 Month
432,Basic,828,24,1,1098,,12,19-11-22,30-06-23,Canada,46,Female,Smart TV,1 Month
433,Standard,827,23,1,1052,,11,6/11/2022,25-06-23,United Kingdom,46,Female,Smartphone,1 Month
434,Premium,827,24,1,1006,,12,15-10-22,29-06-23,Australia,32,Female,Laptop,1 Month
435,Basic,827,24,1,974,,11,17-10-22,28-06-23,Germany,39,Female,Smart TV,1 Month
436,Premium,826,23,1,935,,11,19-10-22,29-06-23,France,41,Female,Smartphone,1 Month
437,Basic,826,24,1,922,,13,23-10-22,25-06-23,Brazil,47,Male,Smart TV,1 Month
438,Standard,825,23,1,959,,12,24-10-22,28-06-23,Mexico,35,Male,Smart TV,1 Month
439,Standard,825,24,1,959,,12,23-10-22,27-06-23,Spain,37,Female,Smart TV,1 Month
440,Basic,825,24,1,955,,11,10/10/2022,29-06-23,Italy,47,Male,Tablet,1 Month
441,Premium,824,23,1,955,,13,5/10/2022,28-06-23,United States,48,Female,Laptop,1 Month
442,Basic,824,24,1,943,,12,1/7/2022,27-06-23,Canada,30,Female,Laptop,1 Month
443,Standard,823,23,1,941,,10,1/7/2022,27-06-23,United Kingdom,36,Male,Smart TV,1 Month
444,Premium,823,24,1,941,,10,25-06-22,28-06-23,Australia,50,Female,Smartphone,1 Month
445,Basic,823,24,1,926,,12,24-06-22,28-06-23,Germany,41,Male,Tablet,1 Month
446,Basic,822,23,1,926,,14,28-06-22,28-06-23,France,46,Female,Smartphone,1 Month
447,Basic,821,23,1,880,,15,11/8/2022,28-06-23,Brazil,36,Female,Laptop,1 Month
448,Standard,820,22,1,895,,14,12/8/2022,27-06-23,Mexico,48,Male,Tablet,1 Month
449,Premium,820,23,1,895,,10,7/8/2022,28-06-23,Spain,37,Female,Laptop,1 Month
450,Basic,820,23,1,899,,14,6/8/2022,27-06-23,Italy,49,Male,Laptop,1 Month
451,Basic,819,22,1,927,,12,18-07-22,28-06-23,United States,31,Female,Laptop,1 Month
452,Premium,818,22,1,896,,12,16-06-22,26-06-23,Canada,42,Female,Laptop,1 Month
453,Standard,818,22,1,854,,11,30-05-22,28-06-23,United Kingdom,45,Female,Tablet,1 Month
454,Standard,818,23,1,809,,15,28-05-22,28-06-23,Australia,51,Female,Tablet,1 Month
455,Basic,818,23,1,758,,11,31-05-22,27-06-23,Germany,31,Female,Smart TV,1 Month
456,Premium,817,22,1,759,,14,4/6/2022,27-06-23,France,41,Male,Tablet,1 Month
457,Standard,817,23,1,759,,14,29-06-22,28-06-23,Brazil,40,Male,Smart TV,1 Month
458,Basic,817,23,1,759,,10,24-07-22,28-06-23,Mexico,27,Male,Tablet,1 Month
459,Standard,816,23,1,808,,10,19-07-22,27-06-23,Spain,46,Female,Tablet,1 Month
460,Premium,816,23,1,804,,10,30-06-22,28-06-23,Italy,30,Female,Smart TV,1 Month
461,Basic,816,23,1,774,,11,16-06-22,27-06-23,United States,37,Male,Smart TV,1 Month
462,Premium,815,23,1,817,,15,10/6/2022,28-06-23,Canada,45,Male,Smartphone,1 Month
463,Standard,815,24,0,861,,11,1/6/2022,26-06-23,United Kingdom,40,Male,Smart TV,1 Month
464,Basic,815,25,0,861,,13,3/6/2022,28-06-23,Australia,45,Male,Laptop,1 Month
465,Standard,814,24,0,861,,11,5/6/2022,26-06-23,Germany,34,Male,Laptop,1 Month
466,Premium,814,24,0,861,,10,7/6/2022,27-06-23,France,33,Male,Laptop,1 Month
467,Basic,814,25,0,905,,10,22-06-22,26-06-23,Brazil,47,Female,Laptop,1 Month
468,Standard,813,25,0,900,,11,28-06-22,27-06-23,Mexico,32,Male,Smart TV,1 Month
469,Premium,813,25,0,934,,12,29-06-22,29-06-23,Spain,41,Female,Tablet,1 Month
470,Basic,813,25,0,930,,15,3/7/2022,28-06-23,Italy,31,Female,Tablet,1 Month
471,Premium,812,24,1,899,,15,8/7/2022,27-06-23,United States,43,Male,Tablet,1 Month
472,Basic,812,25,1,899,,10,13-07-22,27-06-23,Canada,32,Female,Tablet,1 Month
473,Standard,811,24,1,900,,10,27-07-22,28-06-23,United Kingdom,46,Female,Smartphone,1 Month
474,Standard,811,24,1,886,,14,30-07-22,28-06-23,Australia,38,Male,Smartphone,1 Month
475,Basic,811,25,1,886,,11,13-08-22,26-06-23,Germany,31,Female,Smart TV,1 Month
476,Premium,810,24,1,855,,14,18-08-22,26-06-23,France,31,Female,Laptop,1 Month
477,Basic,810,24,1,824,,10,24-08-22,27-06-23,Brazil,50,Male,Laptop,1 Month
478,Standard,809,24,1,824,,10,8/9/2022,27-06-23,Mexico,32,Male,Laptop,1 Month
479,Premium,809,24,1,872,,13,4/9/2022,27-06-23,Spain,38,Female,Smartphone,1 Month
480,Basic,809,24,1,876,,15,4/9/2022,27-06-23,Italy,37,Female,Laptop,1 Month
481,Premium,808,24,1,889,,12,4/9/2022,26-06-23,United States,36,Male,Smart TV,1 Month
482,Basic,808,24,1,938,,11,27-08-22,27-06-23,Canada,30,Male,Smart TV,1 Month
483,Standard,807,23,1,968,,14,25-08-22,27-06-23,United Kingdom,28,Male,Smart TV,1 Month
484,Standard,807,24,1,968,,13,25-08-22,28-06-23,Australia,40,Male,Smartphone,1 Month
485,Basic,807,24,1,968,,14,1/9/2022,28-06-23,Germany,28,Female,Tablet,1 Month
486,Premium,806,23,1,979,,15,13-09-22,26-06-23,France,37,Female,Laptop,1 Month
487,Basic,806,24,1,984,,15,5/10/2022,29-06-23,Brazil,30,Male,Smart TV,1 Month
488,Standard,805,23,1,984,,11,8/10/2022,28-06-23,Mexico,33,Female,Smart TV,1 Month
489,Premium,805,24,2,951,,11,26-10-22,28-06-23,Spain,49,Male,Tablet,1 Month
490,Basic,805,24,2,991,,12,18-10-22,29-06-23,Italy,36,Female,Smart TV,1 Month
491,Premium,804,23,2,985,,12,7/10/2022,28-06-23,United States,28,Female,Smartphone,1 Month
492,Basic,804,24,2,957,,10,17-09-22,30-06-23,Canada,51,Male,Tablet,1 Month
493,Standard,803,23,2,957,,11,18-09-22,27-06-23,United Kingdom,35,Female,Smartphone,1 Month
494,Standard,803,24,2,922,,14,27-09-22,29-06-23,Australia,31,Male,Smart TV,1 Month
495,Basic,803,24,2,922,,13,30-09-22,27-06-23,Germany,39,Male,Smartphone,1 Month
496,Premium,802,23,2,922,,10,30-10-22,30-06-23,France,51,Female,Laptop,1 Month
497,Basic,802,24,2,871,,11,9/11/2022,29-06-23,Brazil,44,Male,Smartphone,1 Month
498,Standard,801,23,2,871,,11,17-11-22,28-06-23,Mexico,41,Female,Smartphone,1 Month
499,Premium,801,24,2,830,,10,18-11-22,26-06-23,Spain,28,Female,Laptop,1 Month
500,Basic,801,24,2,853,,15,22-11-22,30-06-23,Italy,38,Male,Laptop,1 Month
501,Premium,800,23,3,891,,14,22-11-22,28-06-23,Spain,43,Male,Smartphone,1 Month
502,Basic,800,24,3,920,,13,21-11-22,30-06-23,Spain,38,Male,Smartphone,1 Month
503,Standard,799,23,3,961,,14,10/11/2022,26-06-23,United States,30,Male,Tablet,1 Month
504,Standard,799,24,3,1009,,12,21-10-22,29-06-23,Canada,32,Female,Laptop,1 Month
505,Basic,799,24,3,977,,11,21-10-22,28-06-23,United States,35,Male,Smartphone,1 Month
506,Premium,798,23,3,977,,14,23-10-22,29-06-23,United States,27,Male,Smart TV,1 Month
507,Basic,798,24,3,1014,,15,24-10-22,26-06-23,Canada,49,Female,Tablet,1 Month
508,Standard,797,23,3,965,,12,23-10-22,28-06-23,United Kingdom,42,Female,Tablet,1 Month
509,Premium,797,24,3,923,,10,21-10-22,28-06-23,Australia,40,Male,Smartphone,1 Month
510,Basic,797,24,3,960,,15,6/10/2022,29-06-23,Germany,43,Female,Tablet,1 Month
511,Premium,796,23,3,968,,11,26-07-22,28-06-23,France,44,Female,Smart TV,1 Month
512,Basic,796,24,3,924,,15,13-07-22,28-06-23,Brazil,32,Male,Tablet,1 Month
513,Standard,795,23,3,953,,10,6/7/2022,28-06-23,Mexico,50,Male,Tablet,1 Month
514,Standard,795,24,3,953,,14,7/7/2022,28-06-23,Spain,35,Male,Tablet,1 Month
515,Basic,795,24,3,953,,15,1/7/2022,29-06-23,Italy,44,Female,Laptop,1 Month
516,Premium,794,23,4,909,,14,31-07-22,28-06-23,Spain,42,Female,Smart TV,1 Month
517,Basic,794,24,4,867,,12,6/8/2022,28-06-23,Spain,34,Female,Smart TV,1 Month
518,Standard,793,23,4,833,,15,7/8/2022,27-06-23,United States,37,Female,Tablet,1 Month
519,Premium,793,24,4,796,,10,6/8/2022,28-06-23,Canada,43,Male,Smartphone,1 Month
520,Basic,793,24,3,823,,13,3/8/2022,28-06-23,United States,32,Male,Smart TV,1 Month
521,Basic,792,23,3,854,,15,18-06-22,28-06-23,United States,33,Female,Smart TV,1 Month
522,Basic,791,23,3,862,,14,17-06-22,27-06-23,Canada,32,Female,Tablet,1 Month
523,Standard,790,22,3,830,,13,7/6/2022,29-06-23,United Kingdom,41,Male,Smartphone,1 Month
524,Premium,790,23,3,879,,15,6/6/2022,28-06-23,Australia,31,Male,Tablet,1 Month
525,Basic,790,23,3,916,,14,4/6/2022,27-06-23,Germany,44,Male,Tablet,1 Month
526,Basic,789,22,3,952,,11,20-06-22,28-06-23,France,49,Male,Laptop,1 Month
527,Premium,788,22,3,990,,10,10/7/2022,28-06-23,Brazil,48,Female,Tablet,1 Month
528,Standard,788,22,3,991,,13,13-07-22,29-06-23,Mexico,42,Female,Smartphone,1 Month
529,Standard,788,23,3,949,,11,7/7/2022,27-06-23,Spain,50,Female,Laptop,1 Month
530,Basic,788,23,3,928,,14,22-06-22,28-06-23,Italy,49,Female,Smart TV,1 Month
531,Premium,787,22,3,914,,14,15-06-22,27-06-23,Spain,30,Female,Laptop,1 Month
532,Standard,787,23,3,930,,11,3/6/2022,28-06-23,Spain,38,Male,Laptop,1 Month
533,Basic,787,23,3,959,,14,4/6/2022,27-06-23,United States,38,Male,Smartphone,1 Month
534,Standard,786,23,3,1002,,11,5/6/2022,28-06-23,Canada,39,Female,Smart TV,1 Month
535,Premium,786,23,3,1001,,15,7/6/2022,29-06-23,United States,42,Female,Laptop,1 Month
536,Basic,786,23,3,1007,,10,14-06-22,29-06-23,United States,28,Male,Smart TV,1 Month
537,Premium,785,23,3,1007,,10,17-06-22,27-06-23,Canada,38,Male,Smartphone,1 Month
538,Standard,785,24,2,1058,,14,19-06-22,28-06-23,United Kingdom,40,Female,Tablet,1 Month
539,Basic,785,25,2,1018,,12,2/7/2022,29-06-23,Australia,30,Female,Tablet,1 Month
540,Standard,784,24,2,988,,10,3/7/2022,29-06-23,Germany,40,Male,Smartphone,1 Month
541,Premium,784,24,2,988,,10,13-07-22,27-06-23,France,31,Male,Smart TV,1 Month
542,Basic,784,25,2,988,,14,26-07-22,27-06-23,Brazil,41,Male,Smartphone,1 Month
543,Standard,783,25,2,1023,,11,27-07-22,28-06-23,Mexico,37,Male,Smartphone,1 Month
544,Premium,783,25,2,1023,,14,8/8/2022,28-06-23,Spain,49,Male,Tablet,1 Month
545,Basic,783,25,2,1023,,14,17-08-22,27-06-23,Italy,29,Male,Smart TV,1 Month
546,Premium,782,24,2,1061,,10,20-08-22,26-06-23,Spain,31,Male,Smart TV,1 Month
